Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
Jul-10,FLOOD,36,4,6,0,1575,0,4771,0,0,0
Aug-10,Epizooty,2,0,0,0,0,0,0,129,0,0
Aug-10,FLOOD,60,13,22,0,1422,546,11282,7039,1330,0
Sep-10,FLOOD,126,110,168,0,5555,411,25659,5842,1020,0
Oct-10,Epizooty,5,0,0,0,0,0,0,1197,0,0
Oct-10,FLOOD,13,0,0,0,1028,0,5352,0,0,0
Nov-10,Epizooty,6,0,0,0,0,0,0,1373,0,0
Nov-10,FLOOD,3,1,10,0,0,0,11,0,0,0
Dec-10,Epizooty,5,0,0,0,0,0,0,6775,0,0
2011/00,EPIDEMIC,8,24,0,0,0,0,0,789,0,0
Jan-11,Epizooty,4,0,0,0,0,0,0,17148,0,0
Feb-11,Epizooty,5,0,0,0,0,0,0,18324,0,0
Feb-11,FOREST FIRE,6,0,0,0,0,0,0,0,0,0
Mar-11,Epizooty,1,0,0,0,0,0,0,845,0,0
Mar-11,FLOOD,2,0,0,0,33,1,75,0,0,0
Mar-11,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Apr-11,Epizooty,5,0,0,0,0,0,0,2641,0,0
Apr-11,FOREST FIRE,3,0,0,0,0,0,0,0,0,0
Apr-11,LOCUST CRISIS,4,0,0,0,0,0,0,0,0,0
Apr-11,Rodent,1,0,0,0,0,0,0,0,0,0
May-11,Epizooty,4,0,0,0,0,0,0,1612,0,0
May-11,LOCUST CRISIS,3,0,0,0,0,0,0,0,0,0
May-11,Rodent,1,0,0,0,0,0,0,0,0,0
May-11,WINDSTORM,1,0,0,0,0,0,0,0,0,0
Jun-11,Chenille,6,0,0,0,0,0,0,0,0,0
Jun-11,Epizooty,3,0,0,0,0,0,0,872,0,0
Jun-11,LOCUST CRISIS,3,0,0,0,0,0,0,0,0,0
Jun-11,THUNDERSTORM,2,2,0,0,0,0,0,0,0,0
Jun-11,WINDSTORM,1,0,6,0,43,0,146,0,0,0
Jul-11,BEETLE,6,0,0,0,0,0,0,0,0,0
Jul-11,Epizooty,1,0,0,0,0,0,0,48,0,0
Jul-11,FLOOD,3,3,2,0,24,50,0,0,0,0
Jul-11,GRANIVORE BIRDS,2,0,0,0,0,0,0,0,0,0
Jul-11,LOCUST CRISIS,11,0,0,0,0,0,0,0,0,0
Jul-11,THUNDERSTORM,2,3,2,0,0,0,0,0,0,0
Aug-11,BEETLE,6,0,0,0,0,0,0,0,0,0
Aug-11,FLOOD,19,1,0,0,2036,59,18242,0,0,0
Aug-11,GRANIVORE BIRDS,3,0,0,0,0,0,0,0,0,0
Aug-11,LOCUST CRISIS,11,0,0,0,0,0,0,0,0,0
Sep-11,BEETLE,6,0,0,0,0,0,0,0,0,0
Sep-11,GRANIVORE BIRDS,3,0,0,0,0,0,0,0,0,0
Sep-11,LOCUST CRISIS,12,0,0,0,0,0,0,0,0,0
Oct-11,Epizooty,1,0,0,0,0,0,0,300,0,0
Oct-11,FOREST FIRE,3,0,0,0,0,0,0,0,0,0
2012/00,DROUGHT,213,0,0,0,0,0,0,3623189,0,0
2012/00,FLOOD,32,0,0,0,0,1935,6600,24213,0,0
May-12,DROUGHT,2,0,0,0,0,0,0,61452,0,0
May-12,FLOOD,7,0,0,0,928,0,2937,0,0,0
Jun-12,FLOOD,6,0,0,0,84,0,1226,0,0,0
Jul-12,DROUGHT,5,0,0,0,0,0,0,2580,0,0
Jul-12,FLOOD,13,6,7,0,419,37,938,0,0,0
Aug-12,DROUGHT,3,0,0,0,0,0,0,3979,0,0
Aug-12,FLOOD,110,14,33,0,8021,2042,49803,0,0,450
Sep-12,FLOOD,14,1,10,0,342,46,1353,0,0,0
Oct-12,FLOOD,1,0,1,0,1,0,0,0,0,0
Nov-12,DROUGHT,3,0,0,0,0,0,0,2241,0,0
May-13,FLOOD,1,0,0,0,0,70,157,0,0,0
Jun-13,FLOOD,3,0,0,0,121,108,59,0,0,0
Aug-13,FLOOD,11,0,4,0,296,591,918,0,0,0
Sep-13,FLOOD,24,43,8,18,446,357,16996,0,0,0
Feb-14,FIRE,3,0,5,0,0,0,0,0,0,0
Mar-14,FIRE,3,0,0,0,0,70,0,0,0,0
Apr-14,FIRE,1,0,0,0,0,0,0,0,0,0
May-14,FIRE,1,0,1,0,0,1,0,0,0,0
Jun-14,FLOOD,4,0,0,0,0,185,0,0,0,0
Jul-14,FLOOD,2,4,0,0,0,29,0,0,0,0
Aug-14,FLOOD,4,0,1,0,12,51,209,0,0,0
Oct-14,FLOOD,1,3,0,10,3,600,0,10000,0,0
Nov-14,FLOOD,1,0,0,0,0,83,405,0,0,0
TOTAL,,3765,1510,442,34,49493,10232,257470,17575143,2350,450
