Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
Sep-02,FLOOD,9,5,0,0,0,0,0,13200,0,0
Sep-02,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Sep-02,HAILSTORM,2,13,0,0,0,0,0,0,0,0
Sep-02,Land slide,1,0,0,0,0,0,0,404,0,0
Sep-02,PLAGUE,73,0,0,0,0,0,0,0,0,0
Sep-02,RAIN,1,0,0,0,0,0,0,699,0,0
Sep-02,STORM,1,0,0,0,0,0,0,2000,0,0
Oct-02,FIRE,1,0,0,0,0,0,0,0,0,0
Oct-02,PLAGUE,137,0,0,0,0,0,0,0,0,0
Nov-02,CONFLICT,1,33,0,0,0,0,0,28000,0,0
Nov-02,PLAGUE,5,0,0,0,0,0,0,0,0,0
Dec-02,CONFLICT,1,0,0,0,0,0,0,10000,0,0
Dec-02,DROUGHT,5,0,0,0,0,0,0,11216,0,0
Dec-02,FLOOD,1,0,0,0,0,0,0,0,0,0
Dec-02,HAILSTORM,2,0,0,0,11,0,0,0,0,0
Dec-02,PLAGUE,30,0,0,0,0,0,0,0,0,0
2003/00,PLAGUE,2,0,0,0,0,0,0,0,0,0
Jan-03,FIRE,2,0,0,0,0,0,0,0,6,0
Feb-03,FIRE,1,0,0,0,0,0,0,0,12,0
Feb-03,PLAGUE,33,0,0,0,0,0,0,0,0,0
Mar-03,FIRE,1,0,0,0,12,0,0,0,0,0
Mar-03,PLAGUE,45,0,0,0,0,0,0,0,0,0
Apr-03,FIRE,1,0,0,0,0,0,0,0,0,0
Apr-03,FLOOD,3,3,0,0,105,0,0,0,0,0
Apr-03,PLAGUE,21,0,0,0,0,0,0,0,0,0
May-03,CONFLICT,1,0,0,0,0,0,0,0,0,0
May-03,FLOOD,3,0,0,0,0,0,0,91050,0,0
May-03,PLAGUE,27,0,0,0,0,0,0,0,0,0
Jun-03,CONFLICT,1,0,0,0,0,0,0,0,0,0
Jun-03,Land slide,1,0,0,0,0,0,0,150,0,0
Jun-03,PLAGUE,30,0,0,0,0,0,0,0,0,0
Jul-03,FLOOD,4,0,0,0,0,0,0,0,0,0
Jul-03,HAILSTORM,2,0,0,0,0,0,0,0,0,0
Jul-03,Land slide,1,0,0,0,0,0,0,955,0,0
