Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
Oct-10,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Oct-10,FROST,2,0,0,0,0,0,0,0,0,0
Nov-10,FROST,1,0,0,0,0,0,0,0,0,0
Dec-10,FROST,13,0,0,0,0,0,0,0,0,0
Dec-10,SNOWSTORM,5,0,0,0,0,0,0,17,0,17
2011/00,PLAGUE,20,0,0,0,0,0,0,0,0,0
Jan-11,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
Jan-11,EPIDEMIC,1,0,0,0,0,0,0,5,0,0
Jan-11,FROST,8,0,0,0,0,0,0,0,0,0
Feb-11,FROST,7,0,0,0,0,0,0,0,0,0
Feb-11,SANDSTORM,2,0,20,0,0,0,0,20,0,77
Mar-11,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
Mar-11,FROST,8,0,0,0,0,0,0,0,0,0
Mar-11,STRUCTURAL COLLAPSE,1,2,4,0,0,0,0,4,0,6
Apr-11,FLASH FLOOD,1,0,0,0,0,0,0,0,0,0
Apr-11,FROST,1,0,0,0,0,0,0,0,0,0
Apr-11,RAINS,1,0,0,0,0,0,0,7,0,7
Apr-11,SANDSTORM,1,0,7,0,0,0,0,7,0,0
May-11,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
May-11,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Jun-11,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Jul-11,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Aug-11,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
Aug-11,FOREST FIRE,2,0,7,0,0,0,0,0,0,7
Sep-11,EARTHQUAKE,3,0,0,0,0,0,0,0,0,0
Nov-11,FIRE,1,1,37,0,0,0,0,1047,0,1047
Nov-11,FROST,8,0,0,0,0,0,0,0,0,0
Dec-11,FLOOD,2,0,0,0,0,0,0,0,0,0
Dec-11,FROST,14,0,0,0,0,0,0,0,0,0
Jan-12,SNOWSTORM,2,0,0,0,0,0,0,0,0,0
Feb-12,SNOWSTORM,3,0,0,0,0,0,0,0,0,0
Mar-12,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
Dec-12,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
