Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2021/11/1,LANDSLIDE,1,1,1,0,0,0,0,0,0,0
2021/11/1,OTHER,1,0,0,0,5,0,0,0,0,0
2021/11/1,RAINSTORM,9,0,0,0,0,76,0,0,0,0
2021/11/1,TIDAL WAVES,3,0,0,0,7,0,0,0,0,0
2021/11/1,WINDSTORM,15,0,8,0,0,54,0,0,0,0
2021/12/1,BUSH FIRE,9,0,0,0,0,4,0,0,0,0
2021/12/1,COMMERCIAL FIRE,1,0,0,0,0,1,0,0,0,0
2021/12/1,DOMESTIC FIRE,20,2,1,1,1,19,0,0,0,0
2021/12/1,FLOOD,1,0,0,0,0,1,0,0,0,0
2021/12/1,OTHER,1,1,0,0,0,0,0,0,0,0
2021/12/1,RAINSTORM,2,0,0,0,0,2,0,0,0,0
2021/12/1,WINDSTORM,5,0,1,0,0,10,0,0,0,0
2021/12/1,DOMESTIC FIRE,2,0,0,0,0,2,0,0,0,0
2022/1/1,BUSH FIRE,11,0,0,0,0,22,0,0,0,0
2022/1/1,COMMERCIAL FIRE,5,0,0,0,0,41,0,0,0,0
2022/1/1,DOMESTIC FIRE,67,22,2,1,14,110,0,9,0,0
2022/2/1,BUSH FIRE,11,0,0,0,3,0,0,0,0,0
2022/2/1,COMMERCIAL FIRE,6,0,0,0,0,29,0,0,0,0
2022/2/1,DOMESTIC FIRE,31,0,0,0,18,63,0,0,0,0
2022/2/1,DROUGHT,3,0,0,0,0,0,0,0,0,0
2022/2/1,FLOOD,1,0,0,0,0,1,0,0,0,0
