Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
1994/3/1,EXPLOSION,2,2,3,0,0,1,0,0,0,0
1994/3/1,FIRE,8,2,15,0,0,1,0,0,0,0
1994/3/1,FLOOD,8,0,0,0,0,0,0,0,0,0
1994/3/1,LEAK,1,3,0,0,0,0,0,0,0,0
1994/3/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
1994/4/1,ACCIDENT,5,22,4,0,0,0,0,0,0,0
1994/4/1,EARTHQUAKE,11,0,0,0,0,5,0,0,0,0
1994/4/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
1994/4/1,FIRE,11,2,3,0,0,1,0,0,0,0
1994/4/1,FLOOD,14,1,0,0,0,0,0,0,0,0
1994/4/1,STORM,6,0,0,0,0,0,0,0,0,0
1994/5/1,EARTHQUAKE,12,3,100,0,0,15,0,0,0,0
1994/5/1,FIRE,4,0,0,0,0,3,0,0,0,0
1994/5/1,FLOOD,34,9,2,0,0,325,0,0,0,0
1994/6/1,ACCIDENT,2,7,0,0,0,0,0,0,0,0
1994/6/1,EARTHQUAKE,19,5,110,0,0,0,0,100,0,0
1994/6/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
1994/6/1,FIRE,11,0,10,0,0,3,0,0,0,0
1994/6/1,FLOOD,20,0,0,0,0,465,0,0,0,0
1994/7/1,ACCIDENT,14,34,39,0,1,0,0,0,0,0
1994/7/1,EARTHQUAKE,23,0,0,0,0,0,0,0,0,0
1994/7/1,FIRE,15,2,13,0,0,0,0,0,0,0
1994/7/1,FLOOD,23,98,0,0,2000,1000,0,0,0,0
1994/7/1,OTHER,1,0,0,0,0,0,0,0,0,0
1994/8/1,ACCIDENT,22,185,168,0,0,0,0,0,0,0
1994/8/1,EARTHQUAKE,11,0,0,0,0,0,0,0,0,0
1994/8/1,FIRE,9,0,0,0,0,0,0,0,0,0
1994/8/1,FLOOD,4,1,28,0,2400,0,0,20000,0,0
1994/9/1,ACCIDENT,16,49,83,0,0,0,0,0,0,0
1994/9/1,EARTHQUAKE,13,0,0,0,0,0,0,0,0,0
1994/9/1,EXPLOSION,1,0,1,0,0,0,0,0,0,0
1994/9/1,FIRE,6,0,2,0,0,0,0,0,0,0
1994/9/1,FLOOD,4,0,0,0,16,0,0,0,0,0
1994/10/1,ACCIDENT,21,29,51,0,2,0,0,0,0,0
1994/10/1,EARTHQUAKE,6,0,0,0,0,0,0,0,0,0
1994/10/1,FIRE,5,0,0,0,0,0,0,0,0,0
1994/10/1,FLASH FLOOD,1,0,0,0,500,0,0,0,0,0
1994/10/1,FLOOD,22,1,1,0,1700,289,0,0,0,0
1994/10/1,LEAK,1,2,0,0,0,0,0,0,0,0
1994/11/1,ACCIDENT,13,42,36,0,0,0,0,0,0,0
1994/11/1,EARTHQUAKE,21,0,0,0,0,0,0,0,0,0
1994/11/1,EXPLOSION,3,2,3,0,0,1,0,0,0,0
1994/11/1,FIRE,6,2,9,0,0,0,0,0,0,0
1994/11/1,FLOOD,79,26,16,0,0,8635,0,0,0,0
1994/12/1,ACCIDENT,14,66,75,0,0,0,0,0,0,0
1994/12/1,EARTHQUAKE,10,0,0,0,0,30,0,0,0,0
1994/12/1,EXPLOSION,1,1,0,0,0,0,0,0,0,0
1994/12/1,FIRE,9,0,0,0,0,0,0,0,0,0
1994/12/1,FLOOD,21,4,7,0,720,2485,0,0,0,0
1994/12/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
1994/12/1,OTHER,1,0,0,0,0,0,0,0,0,0
1995/1/1,FLOOD,13,6,0,0,0,0,0,0,0,0
1995/1/1,ACCIDENT,1,0,3,0,0,0,0,0,0,0
1995/1/1,AVALANCHE,2,2,0,0,0,0,0,0,0,0
1995/1/1,EARTHQUAKE,11,0,11,0,0,430,0,0,0,0
1995/1/1,EXPLOSION,1,0,2,0,0,0,0,0,0,0
1995/1/1,FIRE,9,1,1,0,0,0,0,0,0,0
1995/1/1,LEAK,1,5,0,0,0,0,0,0,0,0
1995/2/1,ACCIDENT,4,23,2,0,0,0,0,0,0,0
1995/2/1,EARTHQUAKE,3,0,0,0,12,0,0,0,0,0
1995/2/1,FIRE,3,6,0,0,0,0,0,0,0,0
1995/2/1,FLOOD,3,7,9,0,0,0,0,0,0,0
1995/2/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
1995/3/1,ACCIDENT,1,6,0,0,0,0,0,0,0,0
1995/3/1,EARTHQUAKE,3,0,0,0,0,0,0,0,0,0
1995/3/1,FIRE,2,6,0,0,0,0,0,0,0,0
1995/3/1,FLOOD,5,0,0,0,0,0,0,0,0,0
1995/4/1,ACCIDENT,14,84,80,0,0,0,0,0,0,0
1995/4/1,EARTHQUAKE,17,0,0,0,0,0,0,0,0,0
1995/4/1,FIRE,6,25,13,0,0,0,0,0,0,0
1995/4/1,FLOOD,30,34,12,0,0,11,0,11,0,0
1995/4/1,LANDSLIDE,3,0,0,0,7,0,0,0,0,0
1995/4/1,OTHER,1,3,0,0,0,0,0,0,0,0
1995/4/1,SNOWSTORM,1,2,0,0,0,0,0,0,0,0
1995/4/1,STRUCTURE,1,3,0,0,0,0,0,0,0,0
1995/5/1,ACCIDENT,10,54,89,0,0,0,0,20,0,0
1995/5/1,EARTHQUAKE,26,0,0,0,0,0,0,0,0,0
1995/5/1,FIRE,1,0,0,0,1,0,0,0,0,0
1995/5/1,FLOOD,54,22,3,0,0,928,0,0,0,0
1995/5/1,LANDSLIDE,2,0,0,0,15,0,0,0,0,0
1995/5/1,OTHER,2,4,0,0,0,0,0,0,0,0
1995/6/1,ACCIDENT,17,78,6,0,20,0,0,8,0,0
1995/6/1,EARTHQUAKE,6,0,0,0,0,0,0,0,0,0
1995/6/1,FIRE,5,1,0,0,0,0,0,0,0,0
1995/6/1,FLOOD,22,16,0,0,0,126,0,0,0,0
1995/7/1,ACCIDENT,17,117,60,0,0,0,0,0,0,0
1995/7/1,EARTHQUAKE,4,0,0,0,0,0,0,0,0,0
1995/7/1,EXPLOSION,2,1,0,0,0,0,0,24,0,0
1995/7/1,FIRE,12,0,30,0,0,2,0,0,0,0
1995/7/1,FLOOD,9,18,0,0,0,0,0,0,0,0
1995/7/1,LEAK,3,9,200,0,0,0,0,200,0,0
1995/7/1,OTHER,6,24,0,0,0,0,0,0,0,0
1995/8/1,ACCIDENT,29,123,137,2,0,2,0,0,0,0
1995/8/1,EARTHQUAKE,9,0,0,0,0,0,0,0,0,0
1995/8/1,EXPLOSION,1,1,6,0,0,0,0,0,0,0
1995/8/1,FIRE,14,2,3,0,0,0,0,0,0,0
1995/8/1,FLOOD,5,14,0,0,0,0,0,40,0,0
1995/8/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
1995/8/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
1995/8/1,OTHER,1,0,1,0,0,0,0,0,0,0
1995/8/1,STRUCTURE,1,1,0,0,0,0,0,0,0,0
1995/9/1,ACCIDENT,9,49,7,0,0,0,0,20,0,0
1995/9/1,EARTHQUAKE,5,0,0,0,0,0,0,0,0,0
1995/9/1,FIRE,6,0,0,0,0,0,0,0,0,0
1995/9/1,FLOOD,19,33,0,3,0,931,0,0,0,0
1995/9/1,OTHER,1,1,0,0,0,0,0,0,0,0
1995/9/1,STORM,1,0,0,0,0,0,0,0,0,0
1995/10/1,ACCIDENT,17,56,87,0,0,0,0,36,0,0
1995/10/1,EARTHQUAKE,21,0,0,0,400,0,0,0,0,0
1995/10/1,FIRE,7,0,19,0,0,0,0,0,0,0
1995/10/1,FLOOD,8,3,0,0,0,0,0,0,0,0
1995/10/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
1995/10/1,THUNDER STORM,2,2,0,0,0,0,0,0,0,0
1995/11/1,ACCIDENT,13,66,52,0,0,0,0,0,0,0
1995/11/1,EARTHQUAKE,10,0,0,0,0,0,0,0,0,0
1995/11/1,FIRE,11,0,10,0,0,0,0,0,0,0
1995/11/1,FLOOD,6,0,0,0,0,0,0,0,0,0
1995/11/1,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
1995/12/1,ACCIDENT,14,50,63,0,0,0,0,0,0,0
1995/12/1,EARTHQUAKE,11,0,0,0,0,0,0,0,0,0
1995/12/1,FIRE,10,9,0,0,0,0,0,0,0,0
1995/12/1,FLOOD,7,6,3,1,0,0,0,0,0,0
1996/1/1,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
1996/1/1,FIRE,1,0,0,0,0,0,0,0,0,0
1996/1/1,FLOOD,5,10,0,0,0,0,0,0,0,0
1996/1/1,ACCIDENT,7,39,70,0,0,0,0,0,0,0
1996/1/1,EARTHQUAKE,15,0,0,0,0,11,0,0,0,0
1996/1/1,EXPLOSION,2,11,0,0,0,0,0,0,0,0
1996/1/1,FIRE,1,4,0,0,0,0,0,0,0,0
1996/1/1,FLOOD,17,8,38,0,0,300,0,0,0,0
1996/1/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
1996/1/1,LANDSLIDE,2,0,0,0,0,0,0,0,0,0
1996/1/1,SNOWSTORM,3,7,0,0,0,0,0,0,0,0
1996/2/1,ACCIDENT,7,26,5,0,0,0,0,0,0,0
1996/2/1,EARTHQUAKE,14,0,0,0,0,0,0,0,0,0
1996/2/1,EXPLOSION,1,0,0,0,0,0,0,0,5,0
1996/2/1,FIRE,4,4,2,0,0,0,0,0,0,0
1996/2/1,FLOOD,9,0,0,0,0,67,0,0,0,0
1996/3/1,ACCIDENT,5,26,19,0,5,0,0,0,0,0
1996/3/1,EARTHQUAKE,4,0,0,0,0,0,0,0,0,0
1996/3/1,EXPLOSION,1,0,14,0,0,0,0,0,0,0
1996/3/1,FIRE,2,4,0,0,0,2,0,0,0,0
1996/3/1,FLOOD,56,9,15,5,0,670,0,0,0,0
1996/3/1,LANDSLIDE,1,1,0,0,0,0,0,0,0,0
1996/3/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
1996/4/1,ACCIDENT,13,67,39,0,0,0,0,0,0,0
1996/4/1,EARTHQUAKE,15,0,0,0,0,0,0,0,0,0
1996/4/1,FLOOD,69,12,0,0,0,190,0,0,0,0
1996/4/1,LANDSLIDE,5,5,0,0,0,0,0,0,0,0
1996/4/1,OTHER,2,0,0,0,0,0,0,0,0,0
1996/4/1,SNOWSTORM,3,2,0,0,0,0,0,0,0,0
1996/4/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
1996/5/1,ACCIDENT,8,31,31,0,0,0,0,40,5,0
1996/5/1,EARTHQUAKE,5,0,0,0,0,0,0,0,0,0
1996/5/1,EXPLOSION,2,0,8,0,3,0,0,0,0,0
1996/5/1,FIRE,4,0,0,0,0,0,0,0,0,0
1996/5/1,FLOOD,35,7,7,0,0,1551,0,0,0,0
1996/5/1,HAILSTORM,3,0,0,0,0,0,0,0,0,0
1996/5/1,OTHER,1,0,0,0,0,0,0,0,0,0
1996/5/1,STORM,1,0,0,0,0,0,0,0,0,0
1996/5/1,THUNDER STORM,2,1,0,0,0,0,0,0,0,0
1996/6/1,ACCIDENT,21,114,87,0,0,0,0,38,0,0
1996/6/1,EARTHQUAKE,15,0,0,0,4,0,0,0,0,0
1996/6/1,FIRE,6,0,0,0,0,10,0,0,0,0
1996/6/1,FLOOD,39,2,0,0,0,45,0,0,0,0
1996/6/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
1996/6/1,OTHER,4,0,0,0,0,0,0,0,0,0
1996/6/1,STORM,3,0,0,0,0,0,0,0,0,0
1996/7/1,ACCIDENT,15,43,49,0,0,0,0,0,0,0
1996/7/1,EARTHQUAKE,17,0,0,0,0,0,0,0,0,0
1996/7/1,FIRE,10,0,2,0,0,0,0,0,0,0
1996/7/1,FLOOD,45,35,14,0,0,863,0,0,0,0
1996/7/1,LEAK,1,0,0,0,0,0,0,0,0,0
1996/7/1,RAINS,1,0,0,0,0,0,0,0,0,0
1996/7/1,STORM,3,10,0,0,0,0,0,0,0,0
1996/7/1,STRONG WIND,1,0,0,0,0,0,0,0,0,0
1996/7/1,STRUCTURE,3,13,11,0,1,0,0,0,0,0
1996/7/1,THUNDER STORM,1,0,0,0,0,0,0,0,0,0
1996/8/1,ACCIDENT,10,73,109,0,0,0,0,0,0,0
1996/8/1,EARTHQUAKE,8,0,0,0,0,0,0,0,0,0
1996/8/1,FIRE,12,0,0,0,0,0,0,0,0,0
1996/8/1,FLOOD,13,7,18,1,0,4,0,0,0,0
1996/8/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
1996/8/1,OTHER,1,4,0,0,0,0,0,0,0,0
1996/8/1,STORM,5,3,2,0,0,0,0,0,0,0
1996/8/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
1996/9/1,ACCIDENT,7,65,87,0,0,0,0,0,0,0
1996/9/1,EARTHQUAKE,3,0,0,0,0,0,0,0,0,0
1996/9/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
1996/9/1,FIRE,10,0,4,0,0,0,0,0,0,0
1996/9/1,FLOOD,7,26,4,0,0,36,0,0,0,0
1996/9/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
1996/9/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
1996/9/1,OTHER,2,0,0,0,0,0,0,0,0,0
1996/9/1,THUNDER STORM,1,0,0,0,0,0,0,0,0,0
1996/10/1,ACCIDENT,3,38,51,0,0,0,0,0,0,0
1996/10/1,EARTHQUAKE,5,0,0,0,0,0,0,0,0,0
1996/10/1,FIRE,1,0,0,0,0,0,0,0,0,0
1996/10/1,FLOOD,6,15,0,0,0,0,0,0,0,0
1996/10/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
1996/10/1,OTHER,2,0,0,0,0,0,0,0,0,0
1996/10/1,STORM,1,0,5,0,0,0,0,0,0,0
1996/10/1,STRUCTURE,1,0,0,0,0,1,0,0,0,0
1996/10/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
1996/11/1,ACCIDENT,3,19,24,0,0,0,0,0,0,0
1996/11/1,EARTHQUAKE,10,0,0,0,0,0,0,0,0,0
1996/11/1,FIRE,5,0,4,0,0,0,0,0,0,0
1996/11/1,FLOOD,2,5,0,0,0,0,0,2000,0,0
1996/11/1,STRUCTURE,2,0,0,0,0,0,0,0,0,0
1996/12/1,ACCIDENT,2,6,0,0,0,0,0,0,0,0
1996/12/1,EARTHQUAKE,7,0,0,0,0,0,0,0,0,0
1996/12/1,FIRE,13,0,0,0,0,0,0,0,0,0
1996/12/1,FLOOD,2,2,0,0,0,0,0,0,0,0
1996/12/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
1996/12/1,LANDSLIDE,3,0,0,0,0,0,0,0,0,0
1996/12/1,STORM,1,0,0,0,0,0,0,0,0,0
1996/12/1,STRUCTURE,1,0,8,0,0,0,0,0,0,0
1997/1/1,FLOOD,2,0,0,0,0,0,0,0,0,0
1997/1/1,ACCIDENT,6,73,30,0,0,0,0,0,0,0
1997/1/1,EARTHQUAKE,16,0,0,0,0,0,0,0,0,0
1997/1/1,FIRE,9,2,2,0,0,0,0,0,0,0
1997/1/1,FLOOD,4,1,0,0,0,0,0,0,0,0
1997/1/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
1997/1/1,OTHER,2,0,0,0,0,0,0,0,0,0
1997/1/1,SNOWSTORM,2,2,0,0,0,0,0,0,0,0
1997/1/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
1997/2/1,ACCIDENT,2,23,20,0,0,0,0,0,0,0
1997/2/1,EARTHQUAKE,36,1143,2820,0,12000,24357,0,126600,0,0
1997/2/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
1997/2/1,FIRE,6,0,0,0,0,0,0,0,0,0
1997/2/1,FLOOD,1,1,3,0,0,18,0,0,0,0
1997/2/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
1997/2/1,OTHER,1,5,0,0,0,0,0,0,0,0
1997/3/1,AVALANCHE,1,1,1,0,0,0,0,0,0,0
1997/3/1,EARTHQUAKE,16,5,50,0,400,2000,0,0,0,0
1997/3/1,EXPLOSION,1,2,0,0,0,0,0,0,0,0
1997/3/1,FIRE,1,0,0,0,0,0,0,0,0,0
1997/3/1,FLOOD,15,9,0,0,0,170,0,0,0,0
1997/3/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
1997/3/1,SNOWSTORM,4,0,0,0,0,0,0,0,0,0
1997/3/1,STORM,2,1,0,0,0,0,0,0,0,0
1997/3/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
1997/4/1,ACCIDENT,2,18,37,0,0,0,0,0,0,0
1997/4/1,EARTHQUAKE,6,0,0,0,0,0,0,0,0,0
1997/4/1,EXPLOSION,2,1,26,0,1,0,0,0,0,0
1997/4/1,FIRE,9,0,2,0,60,0,0,0,0,0
1997/4/1,FLOOD,17,10,0,0,0,40,0,0,0,0
1997/4/1,OTHER,1,0,0,0,0,0,0,0,0,0
1997/4/1,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
1997/5/1,ACCIDENT,1,8,6,0,0,0,0,0,0,0
1997/5/1,EARTHQUAKE,16,1700,2600,0,8000,4800,0,72000,0,0
1997/5/1,FIRE,4,0,0,0,0,0,0,0,0,0
1997/5/1,FLOOD,18,4,70,6,0,199,0,0,0,0
1997/5/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
1997/5/1,OTHER,1,0,0,0,0,0,0,0,0,0
1997/5/1,THUNDER STORM,2,4,0,0,0,0,0,0,0,0
1997/6/1,ACCIDENT,3,45,31,0,0,0,0,0,0,0
1997/6/1,EARTHQUAKE,19,0,25000,0,100,4900,0,25500,0,0
1997/6/1,EXPLOSION,1,15,0,0,0,0,0,0,0,0
1997/6/1,FIRE,9,0,2,0,0,0,0,0,0,0
1997/6/1,FLOOD,55,32,2,0,0,461,0,0,0,0
1997/6/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
1997/6/1,OTHER,1,0,0,0,0,0,0,0,0,0
1997/6/1,STORM,1,0,0,0,0,0,0,0,0,0
1997/6/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
1997/7/1,ACCIDENT,8,34,51,0,0,0,0,0,0,0
1997/7/1,EARTHQUAKE,13,0,0,0,0,0,0,0,0,0
1997/7/1,FIRE,5,0,0,0,0,0,0,0,0,0
1997/7/1,FLOOD,10,2,0,0,0,2,0,0,0,0
1997/7/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
1997/7/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
1997/7/1,OTHER,1,0,24,0,0,0,0,0,0,0
1997/7/1,STRUCTURE,1,4,5,0,0,0,0,0,0,0
1997/8/1,ACCIDENT,7,31,71,0,0,0,0,0,0,0
1997/8/1,EARTHQUAKE,19,0,0,1720,50,0,0,0,0,0
1997/8/1,FIRE,8,0,0,0,0,0,0,0,0,0
1997/8/1,FLOOD,3,0,0,0,0,8,0,0,0,0
1997/8/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
1997/9/1,ACCIDENT,11,24,55,0,0,0,0,0,0,0
1997/9/1,EARTHQUAKE,22,0,0,0,0,0,0,0,0,0
1997/9/1,FIRE,7,5,16,0,0,0,0,0,0,0
1997/9/1,FLOOD,9,4,0,0,0,227,0,0,0,0
1997/9/1,STORM,2,0,0,0,0,0,0,0,0,0
1997/10/1,ACCIDENT,13,80,142,0,0,0,0,0,0,0
1997/10/1,EARTHQUAKE,12,0,0,0,0,0,0,0,0,0
1997/10/1,EXPLOSION,1,4,0,0,1,0,0,0,0,0
1997/10/1,FIRE,10,4,7,0,0,0,0,0,0,0
1997/10/1,FLOOD,23,21,0,0,0,135,0,0,0,0
1997/10/1,HAILSTORM,2,0,0,0,0,0,0,0,0,0
1997/10/1,STORM,2,0,0,0,0,0,0,0,0,0
1997/10/1,THUNDER STORM,1,0,0,0,0,0,0,0,0,0
1997/11/1,ACCIDENT,6,12,12,0,0,0,0,0,0,0
1997/11/1,EARTHQUAKE,10,0,0,0,0,0,0,0,0,0
1997/11/1,FIRE,5,0,1,0,0,0,0,0,0,0
1997/11/1,FLOOD,19,3,0,1,0,266,0,0,0,0
1997/12/1,ACCIDENT,4,10,28,0,0,0,0,0,0,0
1997/12/1,EARTHQUAKE,6,0,0,0,0,0,0,0,0,0
1997/12/1,EXPLOSION,1,0,0,0,0,1,0,0,0,0
1997/12/1,FIRE,5,0,0,0,0,0,0,0,0,0
1997/12/1,FLOOD,8,4,0,0,0,0,0,0,0,0
1998/1/1,FLOOD,1,2,0,0,0,0,0,0,0,0
1998/1/1,ACCIDENT,8,13,27,0,0,0,0,0,0,0
1998/1/1,EARTHQUAKE,32,0,0,0,0,72,0,0,0,0
1998/1/1,EXPLOSION,1,0,8,0,0,0,0,0,0,0
1998/1/1,FIRE,3,0,2,0,0,1,0,0,0,0
1998/1/1,FLOOD,35,9,2,0,0,3114,0,0,0,0
1998/1/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
1998/1/1,SNOWSTORM,1,2,0,0,0,0,0,0,0,0
1998/2/1,ACCIDENT,5,39,16,0,0,0,0,0,0,0
1998/2/1,EARTHQUAKE,19,0,0,0,0,0,0,0,0,0
1998/2/1,EXPLOSION,1,0,1,0,2,0,0,0,0,0
1998/2/1,FIRE,2,0,1,0,0,0,0,0,0,0
1998/2/1,FLOOD,20,8,0,0,0,128,0,0,0,0
1998/2/1,LANDSLIDE,2,0,0,0,0,0,0,0,0,0
1998/3/1,ACCIDENT,5,44,29,0,0,0,0,0,0,0
1998/3/1,EARTHQUAKE,10,5,0,0,0,0,0,1500,0,0
1998/3/1,FIRE,1,0,0,0,0,0,0,0,0,0
1998/3/1,FLOOD,138,58,0,0,0,14813,0,0,0,0
1998/3/1,LANDSLIDE,2,0,0,0,0,0,0,0,0,0
1998/3/1,OTHER,1,5,0,0,0,0,0,0,0,0
1998/3/1,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
1998/3/1,STRUCTURE,1,5,0,0,0,0,0,0,0,0
1998/4/1,ACCIDENT,9,33,44,0,0,0,0,0,0,0
1998/4/1,EARTHQUAKE,25,12,0,0,0,0,0,2935,0,0
1998/4/1,EXPLOSION,1,0,7,0,0,0,0,0,0,0
1998/4/1,FIRE,1,0,0,0,0,0,0,0,0,0
1998/4/1,FLOOD,112,126,0,0,0,6082,0,0,0,0
1998/4/1,LANDSLIDE,1,55,0,0,0,0,0,0,0,0
1998/4/1,OTHER,1,0,0,0,0,0,0,0,0,0
1998/4/1,SNOWSTORM,1,9,0,0,0,0,0,0,0,0
1998/4/1,STORM,1,9,0,0,0,0,0,0,0,0
1998/5/1,ACCIDENT,9,50,52,0,0,0,0,0,0,0
1998/5/1,EARTHQUAKE,8,0,0,0,0,0,0,0,0,0
1998/5/1,FIRE,7,2,48,0,0,0,0,0,0,0
1998/5/1,FLOOD,99,79,116,3,65,1928,0,0,0,0
1998/5/1,LANDSLIDE,2,0,0,0,0,0,0,0,0,0
1998/5/1,STORM,1,0,0,0,0,0,0,0,0,0
1998/5/1,THUNDER STORM,6,10,6,0,0,0,0,0,0,0
1998/6/1,ACCIDENT,3,15,26,0,0,0,0,0,0,0
1998/6/1,EARTHQUAKE,10,0,0,0,0,0,0,0,0,0
1998/6/1,FIRE,12,0,0,0,0,0,0,0,0,0
1998/6/1,FLOOD,27,36,0,0,520,61,0,0,0,0
1998/6/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
1998/6/1,OTHER,2,3,0,0,0,0,0,0,0,0
1998/6/1,THUNDER STORM,4,3,3,0,0,0,0,0,0,0
1998/7/1,ACCIDENT,9,66,111,0,0,0,0,0,0,0
1998/7/1,EARTHQUAKE,23,0,0,0,0,0,0,0,0,0
1998/7/1,EXPLOSION,3,2,24,0,0,0,0,0,0,0
1998/7/1,FIRE,7,7,2,0,0,16,0,0,0,0
1998/7/1,FLOOD,77,87,26,5,700,1844,0,598,0,0
1998/7/1,STORM,1,6,11,0,0,0,0,0,0,0
1998/7/1,STRUCTURE,1,0,0,0,0,0,0,0,0,0
1998/8/1,ACCIDENT,14,63,70,0,0,0,0,0,0,0
1998/8/1,EARTHQUAKE,14,0,0,0,0,0,0,0,0,0
1998/8/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
1998/8/1,FIRE,7,0,0,0,0,0,0,0,0,0
1998/8/1,FLOOD,111,88,21,22,130,376,0,0,0,0
1998/8/1,OTHER,1,1,3,0,0,0,0,0,0,0
1998/8/1,STORM,4,4,4,0,0,0,0,0,0,0
1998/9/1,ACCIDENT,10,51,51,0,0,0,0,0,0,0
1998/9/1,EARTHQUAKE,16,0,0,0,0,0,0,0,0,0
1998/9/1,FIRE,8,4,0,0,0,0,0,0,0,0
1998/9/1,FLOOD,7,10,0,3,0,28,0,0,0,0
1998/9/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
1998/9/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
1998/10/1,ACCIDENT,10,49,82,0,0,0,0,0,0,0
1998/10/1,EARTHQUAKE,27,0,13,0,60,89,0,500,0,0
1998/10/1,FIRE,5,0,0,0,0,0,0,0,0,0
1998/10/1,FLOOD,11,17,0,0,0,15,0,0,0,0
1998/10/1,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
1998/11/1,ACCIDENT,4,10,13,0,0,0,0,0,0,0
1998/11/1,EARTHQUAKE,37,10,105,0,0,2555,0,4250,100,0
1998/11/1,FIRE,7,3,0,0,0,0,0,0,0,0
1998/11/1,FLOOD,2,3,4,0,0,0,0,0,0,0
1998/11/1,OTHER,2,8,0,0,0,0,0,0,0,0
1998/12/1,ACCIDENT,9,20,38,0,0,0,0,0,0,0
1998/12/1,EARTHQUAKE,31,0,0,0,0,0,0,0,0,0
1998/12/1,EXPLOSION,1,0,0,0,2,0,0,0,0,0
1998/12/1,FIRE,7,0,0,0,0,0,0,0,0,0
1998/12/1,FLOOD,2,12,0,0,60,0,0,0,0,0
1998/12/1,OTHER,3,5,0,0,2,0,0,0,0,0
1999/1/1,ACCIDENT,4,17,58,1,0,0,0,0,0,0
1999/1/1,AVALANCHE,1,4,0,0,0,0,0,0,0,0
1999/1/1,EARTHQUAKE,31,0,0,0,0,0,0,0,0,0
1999/1/1,FIRE,5,1,0,0,0,0,0,0,0,0
1999/1/1,FLOOD,11,7,3,0,0,168,0,0,0,0
1999/1/1,STORM,1,0,0,0,0,0,0,0,0,0
1999/2/1,ACCIDENT,2,7,10,0,0,0,0,0,0,0
1999/2/1,EARTHQUAKE,12,0,0,0,0,0,0,0,0,0
1999/2/1,EXPLOSION,1,0,3,0,0,0,0,0,0,0
1999/2/1,FIRE,7,0,0,0,0,0,0,0,0,0
1999/2/1,FLOOD,37,3,3,1,1,117,0,0,0,0
1999/2/1,OTHER,2,1,5,0,0,0,0,0,0,0
1999/2/1,STORM,3,0,0,0,0,0,0,0,0,0
1999/3/1,ACCIDENT,4,6,17,0,0,0,0,0,0,0
1999/3/1,EARTHQUAKE,17,3,6,0,4,517,0,2620,0,70
1999/3/1,FIRE,3,0,0,0,0,0,0,0,0,0
1999/3/1,FLOOD,32,8,0,0,0,185,0,0,0,0
1999/3/1,OTHER,1,0,0,0,0,0,0,0,0,0
1999/4/1,ACCIDENT,9,79,38,0,0,0,0,0,0,0
1999/4/1,EARTHQUAKE,9,0,0,0,0,40,0,0,0,0
1999/4/1,EXPLOSION,1,2,0,0,0,0,0,0,0,0
1999/4/1,FIRE,4,3,0,0,0,0,0,0,0,0
1999/4/1,FLOOD,14,0,0,0,0,17,0,0,0,0
1999/4/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
