Formatted_Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2001/1/1,OTHER,1,3,0,0,0,0,0,68,0,0
2001/1/1,PLAGUE,9,0,0,0,0,0,0,0,0,0
2001/1/1,RAINS,4,0,0,0,61,0,0,80410,0,0
2001/1/1,STORM,2,6,12,0,0,0,0,0,0,0
2001/1/1,TROP. DEPRESS.,1,0,0,0,0,0,0,0,0,0
2001/1/1,ACCIDENT,1,0,0,0,0,0,0,6,0,0
2001/1/1,CONFLICT MAN WILD FAUNA,1,6,0,0,0,0,0,0,0,0
2001/1/1,DROUGHT,30,0,0,0,0,0,0,88919,0,0
2001/1/1,FLASH FLOOD,3,0,0,0,0,0,0,0,0,0
2001/1/1,FLOOD,18,50,0,0,260,3,0,473305,0,138091
2001/1/1,HEAT WAVE,2,0,0,0,0,0,0,0,0,0
2001/1/1,PLAGUE,4,0,0,0,0,0,0,0,0,0
2001/2/1,DROUGHT,2,0,0,0,0,0,0,28977,0,0
2001/2/1,EPIDEMIC,1,105,0,0,0,0,0,47626,0,0
2001/2/1,FLASH FLOOD,8,2,0,0,116,0,0,41762,0,0
2001/2/1,FLOOD,8,5,0,0,5087,0,0,130219,3750,15500
2001/2/1,PLAGUE,4,0,3,0,0,0,0,0,0,0
2001/3/1,ACCIDENT,1,0,0,0,0,0,0,0,0,0
2001/3/1,CONFLICT MAN WILD FAUNA,2,0,0,0,0,0,0,700,0,0
2001/3/1,FLASH FLOOD,9,0,0,0,25,181,0,81402,0,0
2001/3/1,FLOOD,6,20,0,0,0,496,0,205712,0,0
2001/3/1,RAINS,4,0,0,0,0,0,0,11151,0,0
2001/3/1,STORM,3,1,0,0,0,647,0,403,0,0
