Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2008/3/1,LIGHTNING,2,2,0,0,0,0,0,0,0,0
2008/3/1,STORM,9,0,7,0,413,168,1611,0,0,0
2008/4/1,FIRE,11,0,0,0,135,0,525,0,0,0
2008/4/1,LIGHTNING,9,31,3,0,1,0,4,0,0,0
2008/4/1,STORM,17,0,1,0,262,480,17305,0,0,0
2008/5/1,FIRE,3,0,0,0,7,0,13,0,0,0
2008/5/1,LIGHTNING,5,8,8,0,0,0,0,0,0,0
2008/5/1,RIVER BANK COLLAPSE,1,0,0,0,0,4,0,0,0,0
2008/5/1,STORM,5,0,0,0,296,0,1222,0,0,0
2008/6/1,DROUGHT,3,0,0,0,0,0,0,0,0,0
2008/6/1,LIGHTNING,1,2,0,0,0,0,0,0,0,0
2008/6/1,PEST OUTBREAK,9,0,0,0,0,0,0,0,0,0
2008/6/1,STORM,4,0,0,0,42,41,139,0,0,0
2008/7/1,DROUGHT,44,0,0,0,0,0,30518,0,0,0
2008/7/1,FIRE,5,0,0,0,7,0,13,0,0,0
2008/7/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2008/7/1,PEST OUTBREAK,1,0,0,0,0,0,0,0,0,0
2008/7/1,STORM,5,0,0,0,84,660,360,0,0,0
2008/8/1,FIRE,2,0,0,0,2,0,0,0,0,0
2008/8/1,FLOOD,2,0,0,0,0,0,0,0,0,0
2008/8/1,LIGHTNING,1,2,0,0,0,0,0,0,0,0
2008/8/1,STORM,4,0,0,0,13,2,426,0,0,0
2008/9/1,FIRE,5,0,0,0,7,0,0,0,0,0
2008/9/1,FLOOD,32,4,0,0,0,0,43601,0,0,1686
2008/9/1,PEST OUTBREAK,9,0,0,0,0,0,0,0,0,0
2008/9/1,RIVER BANK COLLAPSE,2,0,0,0,1,9,40,0,0,36
2008/9/1,STORM,8,0,0,0,57,132,381,0,0,0
2008/10/1,FIRE,1,0,0,0,1,0,0,0,0,0
2008/10/1,FLOOD,3,0,0,0,0,0,0,0,0,0
2008/11/1,EPIDEMIC,1,0,0,0,0,0,1,0,0,0
2008/11/1,FIRE,3,0,0,0,17,0,51,0,0,0
2008/11/1,FLOOD,3,0,0,0,0,0,0,0,0,0
2008/12/1,FIRE,6,0,0,0,21,0,67,0,0,0
2009/1/1,FIRE,19,8,0,0,176,151,1486,0,0,0
2009/1/1,LIGHTNING,1,14,0,0,0,0,0,0,0,0
2009/2/1,FIRE,21,0,0,0,65,0,116,0,0,0
2009/2/1,STORM,12,0,56,0,147,472,2395,0,0,0
2009/3/1,FIRE,16,3,3,0,47,0,164,0,0,0
2009/3/1,LIGHTNING,8,17,0,0,0,0,17,0,0,0
2009/3/1,STORM,12,0,3,0,11,151,859,0,0,0
2009/4/1,FIRE,18,0,0,0,47,0,134,0,0,0
2009/4/1,LIGHTNING,7,12,0,0,0,0,38,0,0,0
2009/4/1,STORM,15,0,1,0,102,259,1056,0,0,0
2009/5/1,FIRE,4,0,0,0,18,0,0,0,0,0
2009/5/1,LIGHTNING,8,16,15,0,5,0,42,0,0,0
2009/5/1,STORM,15,0,0,0,39,109,813,0,0,0
2009/6/1,DROUGHT,4,0,0,0,0,0,0,0,0,0
2009/6/1,FIRE,2,0,0,0,2,0,8,0,0,0
2009/6/1,LIGHTNING,10,22,11,0,0,0,0,0,0,0
2009/6/1,STORM,18,2,0,0,59,16,1205,0,0,0
2009/7/1,DROUGHT,20,0,0,0,0,0,0,0,0,0
2009/7/1,FIRE,4,0,0,0,5,0,5,0,0,0
2009/7/1,FLOOD,19,0,0,0,0,0,2989,0,0,0
2009/7/1,LIGHTNING,2,2,0,0,2,0,0,0,0,0
2009/7/1,PEST OUTBREAK,4,0,0,0,0,0,0,0,0,0
2009/7/1,STORM,19,0,0,0,107,118,1185,0,0,0
2009/8/1,DROUGHT,3,0,0,0,0,0,0,0,0,0
2009/8/1,FIRE,5,0,0,0,6,0,4,0,0,0
2009/8/1,FLOOD,11,0,0,0,0,0,6276,0,0,0
2009/8/1,LIGHTNING,3,5,1,0,0,0,0,0,0,0
2009/8/1,PEST OUTBREAK,4,0,0,0,0,0,0,0,0,0
2009/8/1,RIVER BANK COLLAPSE,1,0,0,0,0,0,0,0,0,0
2009/8/1,STORM,2,0,0,0,1,0,0,0,0,0
2009/9/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2009/9/1,FIRE,12,0,0,0,17,8,154,0,0,0
2009/9/1,FLOOD,282,31,17,0,189,380,375583,0,139,12159
2009/9/1,LIGHTNING,2,6,6,0,0,0,14,0,0,0
2009/9/1,PEST OUTBREAK,9,0,0,0,0,0,0,0,0,0
2009/9/1,RIVER BANK COLLAPSE,1,0,0,0,0,0,16,0,0,0
2009/9/1,STORM,55,15,47,0,567,1229,8639,0,0,0
2009/10/1,FIRE,5,0,0,0,6,0,0,0,0,0
2009/10/1,FLOOD,130,1,0,0,21,85,142490,0,0,33863
2009/10/1,LIGHTNING,1,0,0,0,7,0,0,0,0,0
2009/10/1,RIVER BANK COLLAPSE,7,0,0,0,0,42,340,0,135,0
2009/10/1,STORM,22,23,19,0,164,625,1052,0,0,3111
2009/11/1,FIRE,5,0,0,0,237,17,1259,0,0,0
2009/11/1,FLOOD,6,0,0,0,0,17,1259,0,0,0
2009/11/1,STORM,1,0,0,0,1,0,0,0,0,0
2009/12/1,EPIDEMIC,1,0,0,0,0,0,1,0,0,0
2009/12/1,FIRE,3,0,0,0,4,0,0,0,0,0
2009/12/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2010/1/1,FIRE,13,0,0,0,59,0,234,0,0,0
2010/1/1,LIGHTNING,2,0,2,0,0,0,0,0,0,0
2010/1/1,STORM,5,1,9,0,68,181,1117,0,0,0
2010/2/1,FIRE,25,0,0,0,71,0,429,0,0,0
2010/2/1,STORM,1,0,0,0,19,0,91,0,0,0
2010/3/1,DROUGHT,2,0,0,0,0,0,0,0,0,0
2010/3/1,FIRE,34,0,0,0,95,0,2439,0,0,0
